Date,Hour,Month,Month_Name,Week,DayOfWeek,Total_Imp,Total_Exp,Total_Flow,Net_Export,Ontario_Demand,Market_Demand
2025-03-02,12,3,Mar,9,Sunday,223,1848,1768,1625,17505,19220
2025-03-02,13,3,Mar,9,Sunday,426,1827,1533,1401,17475,19162
2025-03-02,14,3,Mar,9,Sunday,625,1787,1342,1162,17475,19125
2025-03-02,15,3,Mar,9,Sunday,574,1787,1290,1213,17572,19205
2025-03-02,16,3,Mar,9,Sunday,479,1588,1211,1109,18168,19631
2025-03-02,17,3,Mar,9,Sunday,558,1828,1443,1270,19250,20944
2025-03-02,18,3,Mar,9,Sunday,1232,1973,896,741,20047,21874
2025-03-02,19,3,Mar,9,Sunday,1313,1764,726,451,20301,21945
2025-03-02,20,3,Mar,9,Sunday,1301,1862,743,561,19858,21592
2025-03-02,21,3,Mar,9,Sunday,1019,1672,881,653,19651,21207
2025-03-02,22,3,Mar,9,Sunday,875,2009,1364,1134,18878,20760
2025-03-02,23,3,Mar,9,Sunday,628,2042,1566,1414,17635,19571
2025-03-02,24,3,Mar,9,Sunday,485,2551,2098,2066,16859,19283
2025-03-03,1,3,Mar,10,Monday,392,2650,2432,2258,16518,19050
2025-03-03,2,3,Mar,10,Monday,596,3171,2705,2575,16163,19183
2025-03-03,3,3,Mar,10,Monday,597,3046,2573,2449,15982,18887
2025-03-03,4,3,Mar,10,Monday,602,3274,2789,2672,16016,19138
2025-03-03,5,3,Mar,10,Monday,353,3093,2770,2740,16093,19032
2025-03-03,6,3,Mar,10,Monday,575,2967,2509,2392,16804,19625
2025-03-03,7,3,Mar,10,Monday,1146,2925,1794,1779,17938,20707
2025-03-03,8,3,Mar,10,Monday,1332,2673,1437,1341,19204,21706
2025-03-03,9,3,Mar,10,Monday,970,2092,1259,1122,19244,21185
2025-03-03,10,3,Mar,10,Monday,142,1887,1952,1745,18835,20600
2025-03-03,11,3,Mar,10,Monday,0,1965,2240,1965,17871,19707
2025-03-03,12,3,Mar,10,Monday,109,2060,2078,1951,17323,19246
2025-03-03,13,3,Mar,10,Monday,51,1990,2072,1939,16833,18674
2025-03-03,14,3,Mar,10,Monday,8,1886,1948,1878,17100,18836
2025-03-03,15,3,Mar,10,Monday,3,1773,2046,1770,17713,19332
2025-03-03,16,3,Mar,10,Monday,3,1686,1810,1683,17800,19347
2025-03-03,17,3,Mar,10,Monday,140,1823,1854,1683,18508,20188
2025-03-03,18,3,Mar,10,Monday,222,2007,1887,1785,19149,21015
2025-03-03,19,3,Mar,10,Monday,833,2217,1707,1384,19665,21734
2025-03-03,20,3,Mar,10,Monday,699,2098,1594,1399,19266,21223
2025-03-03,21,3,Mar,10,Monday,609,2370,1944,1761,18881,21095
2025-03-03,22,3,Mar,10,Monday,0,2245,2375,2245,18094,20212
2025-03-03,23,3,Mar,10,Monday,2,2812,2931,2810,17132,19795
2025-03-03,24,3,Mar,10,Monday,62,2814,2940,2752,16337,19050
2025-03-04,1,3,Mar,10,Tuesday,209,2886,2834,2677,15681,18438
2025-03-04,2,3,Mar,10,Tuesday,69,2391,2493,2322,15261,17536
2025-03-04,3,3,Mar,10,Tuesday,119,2113,2186,1994,15081,17117
2025-03-04,4,3,Mar,10,Tuesday,119,2782,2817,2663,15239,17889
2025-03-04,5,3,Mar,10,Tuesday,167,2103,2223,1936,15411,17439
2025-03-04,6,3,Mar,10,Tuesday,252,2839,2772,2587,16017,18744
2025-03-04,7,3,Mar,10,Tuesday,199,2773,2638,2574,16892,19556
2025-03-04,8,3,Mar,10,Tuesday,199,2715,2712,2516,18116,20699
2025-03-04,9,3,Mar,10,Tuesday,59,2058,2098,1999,18029,19991
2025-03-04,10,3,Mar,10,Tuesday,60,2172,2170,2112,18260,20331
2025-03-04,11,3,Mar,10,Tuesday,9,1925,2136,1916,18258,20080
2025-03-04,12,3,Mar,10,Tuesday,25,1764,1823,1739,18263,19936
2025-03-04,13,3,Mar,10,Tuesday,151,1900,1936,1749,18280,20083
2025-03-04,14,3,Mar,10,Tuesday,149,1880,1806,1731,18283,20064
2025-03-04,15,3,Mar,10,Tuesday,136,1711,1768,1575,18214,19852
2025-03-04,16,3,Mar,10,Tuesday,11,1637,1717,1626,17957,19502
2025-03-04,17,3,Mar,10,Tuesday,10,1844,1867,1834,18862,20604
2025-03-04,18,3,Mar,10,Tuesday,512,1704,1383,1192,19596,21195
2025-03-04,19,3,Mar,10,Tuesday,495,1434,1240,939,19385,20688
2025-03-04,20,3,Mar,10,Tuesday,563,562,343,-1,18693,19177
2025-03-04,21,3,Mar,10,Tuesday,455,1050,702,595,18213,19156
2025-03-04,22,3,Mar,10,Tuesday,188,861,818,673,17744,18539
2025-03-04,23,3,Mar,10,Tuesday,175,1548,1558,1373,17035,18500
2025-03-04,24,3,Mar,10,Tuesday,155,2082,1993,1927,15986,17954
2025-03-05,1,3,Mar,10,Wednesday,119,1797,1956,1678,15306,17001
2025-03-05,2,3,Mar,10,Wednesday,119,1899,1956,1780,14624,16427
2025-03-05,3,3,Mar,10,Wednesday,119,2109,2170,1990,14578,16588
2025-03-05,4,3,Mar,10,Wednesday,119,2218,2286,2099,14479,16587
2025-03-05,5,3,Mar,10,Wednesday,119,2196,2231,2077,14677,16789
2025-03-05,6,3,Mar,10,Wednesday,119,2722,2779,2603,15112,17724
2025-03-05,7,3,Mar,10,Wednesday,59,2619,2635,2560,16081,18584
2025-03-05,8,3,Mar,10,Wednesday,59,2382,2452,2323,17229,19508
2025-03-05,9,3,Mar,10,Wednesday,60,2291,2318,2231,17554,19730
2025-03-05,10,3,Mar,10,Wednesday,59,1935,1985,1876,17546,19373
2025-03-05,11,3,Mar,10,Wednesday,9,1940,2061,1931,17741,19574
2025-03-05,12,3,Mar,10,Wednesday,9,1850,1959,1841,17410,19156
2025-03-05,13,3,Mar,10,Wednesday,9,1900,1968,1891,17190,18976
2025-03-05,14,3,Mar,10,Wednesday,41,1774,1800,1733,17286,18949
2025-03-05,15,3,Mar,10,Wednesday,9,1693,1690,1684,17334,18921
2025-03-05,16,3,Mar,10,Wednesday,67,1671,1887,1604,17939,19496
2025-03-05,17,3,Mar,10,Wednesday,91,1474,1478,1383,17889,19234
2025-03-05,18,3,Mar,10,Wednesday,161,948,983,787,18238,19087
2025-03-05,19,3,Mar,10,Wednesday,544,1191,930,647,18214,19306
2025-03-05,20,3,Mar,10,Wednesday,239,1268,1185,1029,17842,19019
2025-03-05,21,3,Mar,10,Wednesday,9,1579,1657,1570,17427,18905
2025-03-05,22,3,Mar,10,Wednesday,9,1796,1921,1787,17014,18721
2025-03-05,23,3,Mar,10,Wednesday,11,1953,2049,1942,16162,18005
2025-03-05,24,3,Mar,10,Wednesday,71,1945,1954,1874,15386,17245
2025-03-06,1,3,Mar,10,Thursday,119,2560,2586,2441,14805,17259
2025-03-06,2,3,Mar,10,Thursday,119,2645,2581,2526,14232,16764
2025-03-06,3,3,Mar,10,Thursday,69,2721,2742,2652,14317,16908
2025-03-06,4,3,Mar,10,Thursday,69,2459,2503,2390,14329,16669
2025-03-06,5,3,Mar,10,Thursday,69,2414,2493,2345,14605,16900
2025-03-06,6,3,Mar,10,Thursday,114,2454,2544,2340,15174,17492
2025-03-06,7,3,Mar,10,Thursday,9,2131,2274,2122,16296,18306
2025-03-06,8,3,Mar,10,Thursday,9,2135,2228,2126,17471,19483
2025-03-06,9,3,Mar,10,Thursday,10,1898,1983,1888,18007,19785
2025-03-06,10,3,Mar,10,Thursday,9,1737,1910,1728,18086,19712
2025-03-06,11,3,Mar,10,Thursday,10,1578,1686,1568,18054,19522
2025-03-06,12,3,Mar,10,Thursday,12,1540,1580,1528,17976,19415
2025-03-06,13,3,Mar,10,Thursday,9,1706,1837,1697,17878,19474
2025-03-06,14,3,Mar,10,Thursday,11,1664,1658,1653,17781,19332
2025-03-06,15,3,Mar,10,Thursday,9,1617,1780,1608,18023,19536
2025-03-06,16,3,Mar,10,Thursday,9,1762,1811,1753,18056,19720
2025-03-06,17,3,Mar,10,Thursday,39,1860,1919,1821,18831,20601
2025-03-06,18,3,Mar,10,Thursday,9,2078,2222,2069,19405,21402
2025-03-06,19,3,Mar,10,Thursday,10,2616,2687,2606,19692,22196
2025-03-06,20,3,Mar,10,Thursday,10,2367,2441,2357,19481,21741
2025-03-06,21,3,Mar,10,Thursday,152,2242,2315,2090,18970,21114
2025-03-06,22,3,Mar,10,Thursday,59,2333,2368,2274,18360,20587
2025-03-06,23,3,Mar,10,Thursday,11,2026,2246,2015,17387,19325
2025-03-06,24,3,Mar,10,Thursday,71,2094,2141,2023,16343,18341
2025-03-07,1,3,Mar,10,Friday,162,2090,2075,1928,15786,17783
2025-03-07,2,3,Mar,10,Friday,203,2228,2207,2025,15555,17669
2025-03-07,3,3,Mar,10,Friday,153,2139,2183,1986,15418,17444
2025-03-07,4,3,Mar,10,Friday,73,2018,2082,1945,15355,17270
2025-03-07,5,3,Mar,10,Friday,69,2053,2244,1984,15557,17500
2025-03-07,6,3,Mar,10,Friday,132,1972,2024,1840,15952,17819
2025-03-07,7,3,Mar,10,Friday,9,2037,2241,2028,17111,19049
2025-03-07,8,3,Mar,10,Friday,9,2354,2556,2345,18050,20298
2025-03-07,9,3,Mar,10,Friday,10,2350,2549,2340,17815,20044
2025-03-07,10,3,Mar,10,Friday,9,1941,2141,1932,17147,18986
2025-03-07,11,3,Mar,10,Friday,9,1835,1935,1826,16747,18466
2025-03-07,12,3,Mar,10,Friday,9,1568,1668,1559,16586,18046
2025-03-07,13,3,Mar,10,Friday,9,1566,1654,1557,16410,17867
2025-03-07,14,3,Mar,10,Friday,9,1528,1504,1519,16663,18080
2025-03-07,15,3,Mar,10,Friday,9,1502,1792,1493,16801,18189
2025-03-07,16,3,Mar,10,Friday,9,1337,1591,1328,16948,18184
2025-03-07,17,3,Mar,10,Friday,9,1511,1676,1502,17558,18988
2025-03-07,18,3,Mar,10,Friday,10,2160,2204,2150,18267,20324
2025-03-07,19,3,Mar,10,Friday,150,2330,2393,2180,18863,21094
2025-03-07,20,3,Mar,10,Friday,150,2583,2622,2433,18752,21223
2025-03-07,21,3,Mar,10,Friday,10,2571,2672,2561,18274,20717
2025-03-07,22,3,Mar,10,Friday,9,2181,2288,2172,17694,19772
2025-03-07,23,3,Mar,10,Friday,11,2242,2393,2231,16930,19062
2025-03-07,24,3,Mar,10,Friday,69,2225,2266,2156,15992,18108
2025-03-08,1,3,Mar,10,Saturday,72,2345,2373,2273,15344,17568
2025-03-08,2,3,Mar,10,Saturday,69,2487,2524,2418,14981,17335
2025-03-08,3,3,Mar,10,Saturday,69,2548,2680,2479,15098,17518
2025-03-08,4,3,Mar,10,Saturday,69,2771,2816,2702,15043,17676
2025-03-08,5,3,Mar,10,Saturday,69,2953,3092,2884,15307,18109
2025-03-08,6,3,Mar,10,Saturday,69,2924,3059,2855,15568,18340
2025-03-08,7,3,Mar,10,Saturday,9,2642,2843,2633,16025,18529
2025-03-08,8,3,Mar,10,Saturday,9,2580,2621,2571,16352,18783
2025-03-08,9,3,Mar,10,Saturday,9,2330,2426,2321,16479,18654
2025-03-08,10,3,Mar,10,Saturday,10,1845,1950,1835,16284,18001
2025-03-08,11,3,Mar,10,Saturday,12,1833,1854,1821,15917,17610
2025-03-08,12,3,Mar,10,Saturday,152,1831,1715,1679,15816,17496
2025-03-08,13,3,Mar,10,Saturday,152,1711,1597,1559,15745,17303
2025-03-08,14,3,Mar,10,Saturday,93,1596,1568,1503,15669,17112
2025-03-08,15,3,Mar,10,Saturday,9,1525,1615,1516,15514,16887
2025-03-08,16,3,Mar,10,Saturday,9,1455,1674,1446,15716,17021
2025-03-08,17,3,Mar,10,Saturday,11,1482,1585,1471,16409,17746
2025-03-08,18,3,Mar,10,Saturday,152,1681,1566,1529,17337,18883
2025-03-08,19,3,Mar,10,Saturday,152,1997,1980,1845,18235,20091
2025-03-08,20,3,Mar,10,Saturday,137,2196,2292,2059,18060,20111
2025-03-08,21,3,Mar,10,Saturday,152,2223,2149,2071,17435,19514
2025-03-08,22,3,Mar,10,Saturday,9,2350,2341,2341,16871,19080
2025-03-08,23,3,Mar,10,Saturday,9,2322,2248,2313,16399,18578
2025-03-08,24,3,Mar,10,Saturday,69,2316,2354,2247,15795,17966
2025-03-09,1,3,Mar,10,Sunday,69,2263,2311,2194,15310,17422
2025-03-09,2,3,Mar,10,Sunday,69,2193,2214,2124,14859,16913
2025-03-09,3,3,Mar,10,Sunday,69,2421,2456,2352,14668,16935
2025-03-09,4,3,Mar,10,Sunday,69,2321,2331,2252,14570,16741
2025-03-09,5,3,Mar,10,Sunday,69,2395,2386,2326,14782,17020
2025-03-09,6,3,Mar,10,Sunday,69,2204,2251,2135,15077,17130
2025-03-09,7,3,Mar,10,Sunday,9,2135,2120,2126,15312,17275
2025-03-09,8,3,Mar,10,Sunday,9,1549,1578,1540,15881,17291
2025-03-09,9,3,Mar,10,Sunday,9,1488,1525,1479,15958,17310
2025-03-09,10,3,Mar,10,Sunday,9,1489,1619,1480,15742,17085
2025-03-09,11,3,Mar,10,Sunday,9,1495,1582,1486,15411,16753
2025-03-09,12,3,Mar,10,Sunday,320,1424,1329,1104,15129,16400
2025-03-09,13,3,Mar,10,Sunday,249,1346,1239,1097,14691,15884
2025-03-09,14,3,Mar,10,Sunday,170,1331,1326,1161,14555,15742
2025-03-09,15,3,Mar,10,Sunday,9,1528,1579,1519,14617,15988
2025-03-09,16,3,Mar,10,Sunday,9,1451,1527,1442,15155,16486
2025-03-09,17,3,Mar,10,Sunday,292,2181,1923,1889,16135,18174
2025-03-09,18,3,Mar,10,Sunday,152,2420,2374,2268,16787,19038
2025-03-09,19,3,Mar,10,Sunday,28,2035,2123,2007,17161,19059
2025-03-09,20,3,Mar,10,Sunday,143,2292,2198,2149,17140,19315
2025-03-09,21,3,Mar,10,Sunday,9,2450,2552,2441,16622,18984
2025-03-09,22,3,Mar,10,Sunday,9,2842,2906,2833,15854,18581
2025-03-09,23,3,Mar,10,Sunday,9,2717,2823,2708,15035,17653
2025-03-09,24,3,Mar,10,Sunday,69,2361,2394,2292,14472,16753
2025-03-10,1,3,Mar,11,Monday,126,2425,2385,2299,13976,16328
2025-03-10,2,3,Mar,11,Monday,126,2731,2659,2605,13813,16466
2025-03-10,3,3,Mar,11,Monday,126,2906,2854,2780,13907,16735
2025-03-10,4,3,Mar,11,Monday,128,3073,2975,2945,14137,17110
2025-03-10,5,3,Mar,11,Monday,127,2736,2780,2609,14942,17591
2025-03-10,6,3,Mar,11,Monday,126,2623,2535,2497,16154,18703
2025-03-10,7,3,Mar,11,Monday,135,2862,2749,2727,17303,20059
2025-03-10,8,3,Mar,11,Monday,152,2430,2401,2278,17677,19985
2025-03-10,9,3,Mar,11,Monday,10,1596,1850,1586,17204,18671
2025-03-10,10,3,Mar,11,Monday,11,1511,1647,1500,16487,17874
2025-03-10,11,3,Mar,11,Monday,9,1511,1600,1502,15822,17202
2025-03-10,12,3,Mar,11,Monday,37,1346,1481,1309,15619,16947
2025-03-10,13,3,Mar,11,Monday,34,1346,1528,1312,15472,16679
2025-03-10,14,3,Mar,11,Monday,37,1349,1421,1312,15167,16389
2025-03-10,15,3,Mar,11,Monday,34,1339,1380,1305,15183,16388
2025-03-10,16,3,Mar,11,Monday,34,1328,1419,1294,15568,16773
2025-03-10,17,3,Mar,11,Monday,9,1562,1593,1553,16217,17658
2025-03-10,18,3,Mar,11,Monday,12,1956,1973,1944,16732,18538
2025-03-10,19,3,Mar,11,Monday,9,1537,1715,1528,17252,18662
2025-03-10,20,3,Mar,11,Monday,9,1791,1926,1782,17116,18774
2025-03-10,21,3,Mar,11,Monday,9,2083,2192,2074,16606,18539
2025-03-10,22,3,Mar,11,Monday,9,2081,2173,2072,15684,17636
2025-03-10,23,3,Mar,11,Monday,9,2455,2502,2446,14754,17070
2025-03-10,24,3,Mar,11,Monday,126,2761,2652,2635,14258,16869
2025-03-11,1,3,Mar,11,Tuesday,68,2796,2895,2728,13976,16627
2025-03-11,2,3,Mar,11,Tuesday,126,3062,2968,2936,13673,16582
2025-03-11,3,3,Mar,11,Tuesday,126,3070,3058,2944,13737,16662
2025-03-11,4,3,Mar,11,Tuesday,126,3215,3219,3089,13811,16858
2025-03-11,5,3,Mar,11,Tuesday,126,2857,2823,2731,14316,17024
2025-03-11,6,3,Mar,11,Tuesday,126,2786,2812,2660,15441,18067
2025-03-11,7,3,Mar,11,Tuesday,9,2450,2490,2441,16354,18658
2025-03-11,8,3,Mar,11,Tuesday,9,2246,2200,2237,16538,18631
2025-03-11,9,3,Mar,11,Tuesday,9,2003,2122,1994,16271,18131
2025-03-11,10,3,Mar,11,Tuesday,9,1686,1861,1677,15379,16912
2025-03-11,11,3,Mar,11,Tuesday,9,1526,1521,1517,14919,16308
2025-03-11,12,3,Mar,11,Tuesday,9,1529,1803,1520,14830,16243
2025-03-11,13,3,Mar,11,Tuesday,9,2031,2062,2022,14562,16447
2025-03-11,14,3,Mar,11,Tuesday,9,1868,1874,1859,14647,16392
2025-03-11,15,3,Mar,11,Tuesday,9,2243,2308,2234,14876,16989
2025-03-11,16,3,Mar,11,Tuesday,9,2508,2676,2499,15364,17713
2025-03-11,17,3,Mar,11,Tuesday,9,2374,2460,2365,15881,18122
2025-03-11,18,3,Mar,11,Tuesday,9,2623,2601,2614,16712,19198
2025-03-11,19,3,Mar,11,Tuesday,12,2720,2625,2708,17531,20117
2025-03-11,20,3,Mar,11,Tuesday,12,2575,2714,2563,18023,20429
2025-03-11,21,3,Mar,11,Tuesday,12,1987,2125,1975,17585,19421
2025-03-11,22,3,Mar,11,Tuesday,292,1838,1698,1546,16680,18364
2025-03-11,23,3,Mar,11,Tuesday,11,1763,1861,1752,15904,17513
2025-03-11,24,3,Mar,11,Tuesday,128,1778,1796,1650,15430,17053
2025-03-12,1,3,Mar,11,Wednesday,126,1800,1752,1674,15007,16638
2025-03-12,2,3,Mar,11,Wednesday,126,1518,1467,1392,14827,16188
2025-03-12,3,3,Mar,11,Wednesday,126,1450,1515,1324,14969,16265
2025-03-12,4,3,Mar,11,Wednesday,126,1509,1560,1383,14984,16352
2025-03-12,5,3,Mar,11,Wednesday,126,1872,1787,1746,15727,17447
2025-03-12,6,3,Mar,11,Wednesday,214,1937,1921,1723,17034,18807
2025-03-12,7,3,Mar,11,Wednesday,105,1685,1865,1580,18043,19581
2025-03-12,8,3,Mar,11,Wednesday,9,1778,2021,1769,18078,19698
2025-03-12,9,3,Mar,11,Wednesday,9,1541,1564,1532,17563,18969
2025-03-12,10,3,Mar,11,Wednesday,9,1604,1614,1595,17325,18776
2025-03-12,11,3,Mar,11,Wednesday,9,1670,1946,1661,17138,18662
2025-03-12,12,3,Mar,11,Wednesday,9,1987,2085,1978,16838,18663
2025-03-12,13,3,Mar,11,Wednesday,9,1858,1780,1849,16920,18610
2025-03-12,14,3,Mar,11,Wednesday,9,1528,1855,1519,16573,17948
2025-03-12,15,3,Mar,11,Wednesday,9,1546,1627,1537,16357,17753
2025-03-12,16,3,Mar,11,Wednesday,9,1516,1886,1507,16564,17940
2025-03-12,17,3,Mar,11,Wednesday,9,1711,1929,1702,17205,18780
2025-03-12,18,3,Mar,11,Wednesday,9,1994,2097,1985,17709,19555
2025-03-12,19,3,Mar,11,Wednesday,9,2014,2097,2005,18597,20468
2025-03-12,20,3,Mar,11,Wednesday,9,2159,2327,2150,18585,20597
2025-03-12,21,3,Mar,11,Wednesday,9,2294,2348,2285,17881,20014
2025-03-12,22,3,Mar,11,Wednesday,9,2099,2232,2090,16997,18932
2025-03-12,23,3,Mar,11,Wednesday,9,1875,0,1866,15998,17721
2025-03-12,24,3,Mar,11,Wednesday,126,1973,0,1847,15390,17202
2025-03-13,1,3,Mar,11,Thursday,126,1808,1744,1682,14953,16608
2025-03-13,2,3,Mar,11,Thursday,126,1899,1782,1773,14948,16688
2025-03-13,3,3,Mar,11,Thursday,126,1751,1655,1625,15042,16640
2025-03-13,4,3,Mar,11,Thursday,126,1878,1782,1752,15225,16984
2025-03-13,5,3,Mar,11,Thursday,126,2037,1809,1911,15797,17725
2025-03-13,6,3,Mar,11,Thursday,127,2015,2002,1888,16963,18846
2025-03-13,7,3,Mar,11,Thursday,10,1505,1473,1495,17833,19252
2025-03-13,8,3,Mar,11,Thursday,10,1733,1804,1723,18083,19720
2025-03-13,9,3,Mar,11,Thursday,9,1633,1741,1624,17522,19072
2025-03-13,10,3,Mar,11,Thursday,35,1861,1901,1826,16809,18560
2025-03-13,11,3,Mar,11,Thursday,9,1583,1643,1574,16171,17659
2025-03-13,12,3,Mar,11,Thursday,9,1601,1699,1592,15699,17206
2025-03-13,13,3,Mar,11,Thursday,59,1628,1667,1569,15518,17052
2025-03-13,14,3,Mar,11,Thursday,84,1619,1618,1535,15320,16842
2025-03-13,15,3,Mar,11,Thursday,84,1472,1460,1388,15348,16726
2025-03-13,16,3,Mar,11,Thursday,9,1424,1452,1415,15784,17124
2025-03-13,17,3,Mar,11,Thursday,21,1677,1684,1656,16514,18093
2025-03-13,18,3,Mar,11,Thursday,96,1631,1616,1535,16988,18487
2025-03-13,19,3,Mar,11,Thursday,100,1399,1384,1299,17638,18908
2025-03-13,20,3,Mar,11,Thursday,91,1352,1386,1261,17908,19123
2025-03-13,21,3,Mar,11,Thursday,10,1490,1609,1480,17394,18756
2025-03-13,22,3,Mar,11,Thursday,9,1697,1824,1688,16638,18195
2025-03-13,23,3,Mar,11,Thursday,11,1637,1732,1626,15722,17217
2025-03-13,24,3,Mar,11,Thursday,126,1644,1742,1518,15164,16673
2025-03-14,1,3,Mar,11,Friday,126,1725,1754,1599,14577,16159
2025-03-14,2,3,Mar,11,Friday,126,1751,1770,1625,14350,15984
2025-03-14,3,3,Mar,11,Friday,126,2244,2212,2118,14383,16489
2025-03-14,4,3,Mar,11,Friday,126,2297,2262,2171,14582,16750
2025-03-14,5,3,Mar,11,Friday,126,2594,2601,2468,15148,17603
2025-03-14,6,3,Mar,11,Friday,126,2840,2865,2714,16169,18857
2025-03-14,7,3,Mar,11,Friday,74,2824,2973,2750,16823,19496
2025-03-14,8,3,Mar,11,Friday,10,2623,2681,2613,16814,19262
2025-03-14,9,3,Mar,11,Friday,9,1922,1951,1913,16437,18196
2025-03-14,10,3,Mar,11,Friday,9,1609,1558,1600,15956,17414
2025-03-14,11,3,Mar,11,Friday,9,1588,1575,1579,15507,16954
2025-03-14,12,3,Mar,11,Friday,9,1740,1723,1731,15277,16864
2025-03-14,13,3,Mar,11,Friday,9,1583,1619,1574,15196,16626
2025-03-14,14,3,Mar,11,Friday,9,1475,1542,1466,14888,16232
2025-03-14,15,3,Mar,11,Friday,9,1656,1748,1647,14813,16322
2025-03-14,16,3,Mar,11,Friday,9,1535,1583,1526,15220,16609
2025-03-14,17,3,Mar,11,Friday,9,1245,1314,1236,15733,16848
2025-03-14,18,3,Mar,11,Friday,109,1284,1363,1175,16086,17227
2025-03-14,19,3,Mar,11,Friday,236,1244,1047,1008,16450,17552
2025-03-14,20,3,Mar,11,Friday,9,1379,1508,1370,16649,17886
2025-03-14,21,3,Mar,11,Friday,9,1836,1866,1827,16042,17744
2025-03-14,22,3,Mar,11,Friday,9,2311,2336,2302,15362,17529
2025-03-14,23,3,Mar,11,Friday,9,2450,2516,2441,14554,16875
2025-03-14,24,3,Mar,11,Friday,16,2960,3059,2944,13969,16790
2025-03-15,1,3,Mar,11,Saturday,126,3339,3307,3213,13471,16677
2025-03-15,2,3,Mar,11,Saturday,126,3745,3681,3619,13274,16876
2025-03-15,3,3,Mar,11,Saturday,126,3721,3634,3595,13234,16814
2025-03-15,4,3,Mar,11,Saturday,126,3799,3743,3673,13325,16978
2025-03-15,5,3,Mar,11,Saturday,126,3725,3636,3599,13544,17106
2025-03-15,6,3,Mar,11,Saturday,126,3396,3382,3270,14106,17351
2025-03-15,7,3,Mar,11,Saturday,9,3140,3177,3131,14483,17466
2025-03-15,8,3,Mar,11,Saturday,9,2745,2791,2736,14903,17515
2025-03-15,9,3,Mar,11,Saturday,9,2906,2958,2897,15549,18315
2025-03-15,10,3,Mar,11,Saturday,9,2775,2778,2766,15850,18469
2025-03-15,11,3,Mar,11,Saturday,9,2188,2369,2179,16097,18146
2025-03-15,12,3,Mar,11,Saturday,9,2025,2270,2016,15943,17856
2025-03-15,13,3,Mar,11,Saturday,9,2319,2340,2310,15014,17192
2025-03-15,14,3,Mar,11,Saturday,9,2204,2334,2195,14888,16968
2025-03-15,15,3,Mar,11,Saturday,9,2632,2563,2623,14542,17051
2025-03-15,16,3,Mar,11,Saturday,9,3101,2429,3092,15219,18159
2025-03-15,17,3,Mar,11,Saturday,9,2662,2807,2653,15649,18152
2025-03-15,18,3,Mar,11,Saturday,9,2253,2390,2244,15714,17828
2025-03-15,19,3,Mar,11,Saturday,9,2369,2549,2360,15889,18132
2025-03-15,20,3,Mar,11,Saturday,9,2732,2836,2723,15572,18184
2025-03-15,21,3,Mar,11,Saturday,9,3168,3264,3159,14937,17961
2025-03-15,22,3,Mar,11,Saturday,9,3000,3026,2991,14462,17331
2025-03-15,23,3,Mar,11,Saturday,9,3171,3177,3162,13777,16805
2025-03-15,24,3,Mar,11,Saturday,126,3292,3343,3166,13407,16573
2025-03-16,1,3,Mar,11,Sunday,126,3817,3759,3691,12780,16446
2025-03-16,2,3,Mar,11,Sunday,126,3759,3681,3633,12483,16109
2025-03-16,3,3,Mar,11,Sunday,126,4009,3917,3883,12437,16295
2025-03-16,4,3,Mar,11,Sunday,126,3921,3824,3795,12514,16277
2025-03-16,5,3,Mar,11,Sunday,126,3683,3609,3557,12816,16352
2025-03-16,6,3,Mar,11,Sunday,126,3837,3827,3711,13244,16920
2025-03-16,7,3,Mar,11,Sunday,9,3584,3611,3575,13654,17082
2025-03-16,8,3,Mar,11,Sunday,9,3476,3561,3467,14337,17637
2025-03-16,9,3,Mar,11,Sunday,9,2776,3005,2767,14860,17500
2025-03-16,10,3,Mar,11,Sunday,9,2588,2621,2579,15012,17459
2025-03-16,11,3,Mar,11,Sunday,9,2525,2709,2516,15091,17471
2025-03-16,12,3,Mar,11,Sunday,9,2291,2205,2282,14748,16927
2025-03-16,13,3,Mar,11,Sunday,9,2969,3014,2960,15143,17978
2025-03-16,14,3,Mar,11,Sunday,9,3058,3068,3049,15151,18057
2025-03-16,15,3,Mar,11,Sunday,9,2864,2874,2855,15259,17990
2025-03-16,16,3,Mar,11,Sunday,9,3032,3092,3023,15953,18825
2025-03-16,17,3,Mar,11,Sunday,9,2522,2670,2513,16403,18771
2025-03-16,18,3,Mar,11,Sunday,9,2347,2500,2338,16456,18644
2025-03-16,19,3,Mar,11,Sunday,9,2007,2166,1998,16649,18515
2025-03-16,20,3,Mar,11,Sunday,9,2023,2187,2014,16399,18284
2025-03-16,21,3,Mar,11,Sunday,9,2256,2393,2247,15791,17915
2025-03-16,22,3,Mar,11,Sunday,9,2530,2581,2521,15041,17434
2025-03-16,23,3,Mar,11,Sunday,9,2612,2632,2603,14333,16806
2025-03-16,24,3,Mar,11,Sunday,126,2621,2593,2495,13772,16258
2025-03-17,1,3,Mar,12,Monday,121,2639,2479,2518,13617,16134
2025-03-17,2,3,Mar,12,Monday,121,2868,2809,2747,13742,16486
2025-03-17,3,3,Mar,12,Monday,121,3133,3209,3012,13893,16859
2025-03-17,4,3,Mar,12,Monday,121,2433,2508,2312,13986,16280
2025-03-17,5,3,Mar,12,Monday,121,2363,2296,2242,14531,16766
2025-03-17,6,3,Mar,12,Monday,121,2630,2482,2509,15959,18425
2025-03-17,7,3,Mar,12,Monday,9,1986,1908,1977,17567,19410
2025-03-17,8,3,Mar,12,Monday,10,1639,1712,1629,18117,19631
