\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2026-01-31 08:02:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-08-09,18,0,0,2,0,0,21,311,69,-128,0,15,16,350,0,-599,86,242,141,176,0,-189,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,923,326,-734
2025-08-09,19,0,0,0,0,0,20,180,94,224,0,0,-1,210,0,-414,568,429,-124,176,0,-192,0,0,2,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,1134,523,-486
2025-08-09,20,0,0,2,0,0,20,423,71,-287,57,15,-30,100,0,-197,700,1000,299,176,0,-191,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1456,1086,-382
2025-08-09,21,0,0,0,0,0,19,510,100,-380,50,15,-33,311,27,-224,457,1000,548,25,0,-41,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1353,1142,-109
2025-08-09,22,25,49,24,0,0,18,490,49,-443,23,15,-12,296,36,-290,95,1000,912,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,929,1149,209
2025-08-09,23,0,49,45,0,0,17,390,84,-480,22,0,-24,176,145,257,0,1230,1227,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,588,1508,1041
2025-08-09,24,44,49,3,0,0,15,290,176,-325,23,50,15,44,330,481,0,1230,1235,0,0,0,0,0,2,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,401,1835,1422
2025-08-10,1,44,49,11,0,0,14,0,44,-125,0,0,2,0,377,494,0,1229,1234,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,44,1699,1627
2025-08-10,2,44,49,7,0,0,13,0,20,-62,0,0,-1,0,693,620,0,1229,1233,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,44,1991,1807
2025-08-10,3,44,49,5,0,0,13,0,156,-12,0,0,-1,0,742,761,0,1229,1233,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,44,2176,1996
2025-08-10,4,44,61,20,0,0,12,0,190,5,0,24,25,0,709,801,0,1229,1232,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,44,2213,2092
2025-08-10,5,44,61,16,0,0,12,0,280,1,0,24,26,0,799,920,0,1229,1232,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,44,2393,2204
2025-08-10,6,44,49,8,0,0,12,0,197,189,0,24,23,0,1046,960,0,1230,1233,0,0,0,0,0,2,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,44,2546,2423
2025-08-10,7,0,49,45,0,0,12,140,100,-4,0,0,0,0,850,724,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,140,2229,2008
2025-08-10,8,0,49,47,0,0,12,138,17,52,0,0,3,50,555,298,0,1229,1227,0,0,0,0,0,2,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,188,1850,1640
2025-08-10,9,0,49,47,0,0,14,291,113,28,0,30,28,276,208,-266,65,1229,1165,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,632,1629,1021
2025-08-10,10,0,49,51,0,0,15,598,43,-138,25,0,-22,311,60,-573,21,1229,1216,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,955,1381,556
2025-08-10,11,0,49,48,0,0,17,700,81,-296,25,15,-5,571,0,-839,86,1229,1146,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1382,1374,78
2025-08-10,12,0,0,0,0,0,17,1118,0,-780,48,15,-31,449,22,-615,86,1000,919,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1701,1037,-482
2025-08-10,13,0,0,-2,0,0,17,1136,56,-1001,63,15,-45,584,71,-591,86,722,637,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1869,864,-977
2025-08-10,14,0,0,-3,0,0,17,1301,56,-1198,73,15,-54,658,134,-627,89,518,440,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2121,723,-1417
2025-08-10,15,0,0,2,0,0,17,1110,36,-1071,73,15,-53,926,71,-899,97,611,506,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2206,733,-1488
2025-08-10,16,0,0,1,0,0,17,1081,56,-1040,63,15,-45,913,18,-849,292,253,-34,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2349,342,-1940
2025-08-10,17,0,0,2,0,0,18,880,41,-808,0,15,12,510,4,-459,567,0,-546,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1957,60,-1770
2025-08-10,18,11,0,-9,0,0,18,705,100,-542,23,15,-6,199,44,-215,1125,0,-1091,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,2063,159,-1834
2025-08-10,19,0,0,0,0,0,18,120,99,97,0,15,14,130,204,-14,1126,0,-1091,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1376,318,-966
2025-08-10,20,0,0,3,0,0,17,225,100,129,0,15,15,100,364,-68,614,0,-603,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,939,479,-501
2025-08-10,21,0,0,45,0,0,17,335,0,-179,33,15,-18,220,54,-270,700,637,-55,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1288,706,-453
2025-08-10,22,11,0,-8,0,0,16,401,66,-154,23,15,-10,174,309,-13,800,1000,212,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1409,1390,49
2025-08-10,23,0,49,49,0,0,15,568,42,-535,0,15,13,44,480,297,397,755,373,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1009,1341,217
2025-08-10,24,44,49,5,0,0,14,250,157,-437,71,15,-56,93,300,512,0,1109,1098,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,458,1630,1140
2025-08-11,1,43,49,6,0,0,13,0,100,-132,0,0,-1,0,526,749,74,1136,1075,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117,1811,1713
2025-08-11,2,43,61,16,0,0,12,0,56,157,0,15,14,0,1009,910,0,1230,1230,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,2371,2342
2025-08-11,3,43,49,3,0,0,11,0,80,144,0,0,0,0,1141,996,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,2500,2388
2025-08-11,4,43,49,3,0,0,11,0,36,130,0,0,3,0,1294,1082,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,2609,2463
2025-08-11,5,43,49,2,0,0,11,0,34,143,0,0,-1,0,1184,990,0,1230,1237,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,43,2497,2386
2025-08-11,6,43,49,9,0,0,11,445,266,30,0,0,2,100,1017,648,0,1230,1227,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,588,2562,1933
2025-08-11,7,0,49,51,0,0,12,373,100,31,40,0,-37,251,843,234,279,1213,940,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,943,2205,1240
2025-08-11,8,0,49,51,0,0,13,462,33,-180,20,15,-3,475,529,-361,2,895,882,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,959,1521,411
2025-08-11,9,0,0,4,0,0,14,535,200,-61,0,15,14,760,366,-726,276,882,591,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1571,1463,-152
2025-08-11,10,0,0,2,0,0,16,482,0,-122,0,15,16,853,300,-835,586,646,64,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,1921,961,-840
2025-08-11,11,0,0,-4,0,0,17,816,0,-448,33,15,-16,1049,0,-1194,163,108,-64,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,2061,123,-1691
2025-08-11,12,0,0,-2,0,0,17,856,0,-700,53,15,-40,1105,0,-1188,887,0,-856,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,2901,15,-2754
2025-08-11,13,0,0,-4,0,0,17,828,0,-640,75,15,-61,1183,60,-1011,1161,15,-1108,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,3247,90,-2793
2025-08-11,14,0,0,1,0,0,17,776,0,-480,75,15,-63,894,60,-970,1244,264,-961,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,1,0,0,48,0,0,0,2989,339,-2391
2025-08-11,15,0,0,4,0,0,17,727,0,-573,20,0,-22,1051,210,-1062,572,330,-286,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,51,0,0,0,2370,540,-1849
2025-08-11,16,0,0,-1,0,0,17,590,25,-262,0,30,27,656,326,-680,453,409,-46,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,1,0,0,75,0,0,0,1699,790,-847
2025-08-11,17,0,0,0,0,0,18,640,128,-248,0,23,22,510,450,-534,400,449,48,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,1,0,0,77,0,0,0,1550,1050,-594
2025-08-11,18,0,0,2,0,0,19,371,190,21,0,23,24,758,571,-486,400,408,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,77,0,0,0,1529,1192,-321
2025-08-11,19,0,0,2,0,0,17,356,224,59,0,0,-2,705,161,-766,486,339,-163,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,78,0,0,0,1547,724,-753
2025-08-11,20,0,0,-4,0,0,17,300,99,-216,0,0,-1,550,61,-513,1186,206,-942,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,77,0,0,0,2036,366,-1560
2025-08-11,21,0,0,2,0,0,16,325,82,-377,0,0,1,602,25,-479,662,266,-380,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,77,0,0,0,1589,373,-1118
2025-08-11,22,0,0,-2,0,0,16,490,0,-562,23,0,-23,445,0,-297,146,590,434,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,1,0,0,71,0,0,0,1104,590,-343
2025-08-11,23,0,0,1,0,0,14,714,0,-500,48,0,-24,118,302,-69,158,755,599,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,1,0,0,46,0,0,0,1038,1057,89
2025-08-11,24,43,49,9,0,0,13,215,0,-353,0,3,4,150,100,63,0,820,810,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,1,0,0,45,0,0,0,408,972,612
2025-08-12,1,43,49,8,0,0,12,240,0,-203,0,3,4,0,651,566,300,950,656,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,583,1653,1070
2025-08-12,2,43,49,9,0,0,11,240,0,-91,43,0,-37,50,831,542,0,1230,1221,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,376,2110,1674
2025-08-12,3,43,49,4,0,0,11,67,0,-53,49,0,-48,0,945,806,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,159,2224,1966
2025-08-12,4,48,49,3,0,0,11,0,0,-12,40,0,-41,0,950,850,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,88,2229,2058
2025-08-12,5,83,49,-33,0,0,11,190,0,-154,48,0,-45,70,897,721,0,1230,1231,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,391,2176,1759
2025-08-12,6,43,49,2,0,0,11,325,0,-144,60,0,-55,308,639,147,0,1230,1221,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,736,1918,1193
2025-08-12,7,40,49,6,0,0,12,305,0,-190,43,0,-39,460,430,-174,0,821,824,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,848,1300,462
2025-08-12,8,0,0,-2,0,0,13,485,0,-503,80,0,-38,443,60,-464,0,700,693,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,1008,760,-269
2025-08-12,9,0,0,1,0,0,14,700,0,-681,40,0,-36,708,0,-830,185,745,542,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,1633,745,-991
2025-08-12,10,0,0,7,0,0,15,820,0,-612,79,0,-69,760,0,-916,156,0,-145,0,0,0,0,0,2,0,0,0,0,0,-16,0,0,0,0,0,1,0,0,0,0,0,0,1815,0,-1733
2025-08-12,11,0,0,-3,0,0,15,882,0,-666,64,0,-64,771,0,-914,610,44,-555,0,0,0,0,0,2,0,0,0,0,0,-14,0,0,0,0,0,1,0,0,0,0,0,0,2327,44,-2198
2025-08-12,12,0,0,-2,0,0,16,868,0,-716,80,0,-62,790,0,-918,900,0,-888,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2638,0,-2566
2025-08-12,13,0,0,-1,0,0,16,821,30,-406,80,0,-70,922,110,-1089,1307,327,-962,0,0,0,0,0,2,0,0,0,0,0,-14,0,0,0,0,0,1,0,0,0,0,0,0,3130,467,-2523
2025-08-12,14,0,0,2,0,0,16,839,0,-515,34,0,-33,884,190,-998,908,526,-384,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,2665,716,-1912
2025-08-12,15,0,0,1,0,0,16,480,0,-564,0,0,0,725,131,-600,508,533,29,0,0,0,0,0,2,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,1713,664,-1117
2025-08-12,16,0,0,0,0,0,16,495,180,-272,0,3,2,570,555,29,408,636,220,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1473,1374,-1
2025-08-12,17,0,0,1,0,0,17,546,250,-330,0,3,5,355,633,180,408,636,224,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1309,1522,100
2025-08-12,18,0,2,3,0,0,17,290,200,-220,0,3,3,450,643,142,400,636,231,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140,1484,179
2025-08-12,19,0,0,0,0,0,17,342,350,-145,0,0,-1,644,291,-96,408,636,214,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1394,1277,-8
2025-08-12,20,0,0,-5,0,0,16,250,150,-400,0,0,-2,615,112,-122,850,636,-192,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1715,898,-703
2025-08-12,21,0,0,2,0,0,16,0,37,-217,0,0,1,390,187,151,1075,829,-242,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1465,1053,-287
2025-08-12,22,40,0,-38,0,0,15,340,0,-548,48,0,0,22,335,393,297,34,-239,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,747,369,-417
2025-08-12,23,0,0,-1,0,0,14,490,0,-560,0,0,-2,289,610,382,293,1055,748,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,1072,1665,580
2025-08-12,24,43,49,3,0,0,13,137,117,-368,0,0,-2,0,174,424,0,809,830,0,0,0,0,0,2,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,180,1149,898
2025-08-13,1,43,49,4,0,0,11,495,24,-171,23,15,-7,0,735,454,0,896,918,0,0,0,0,0,2,0,0,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,561,1719,1206
2025-08-13,2,43,49,5,0,0,11,590,0,-388,23,0,-20,0,870,725,0,1025,1047,0,0,0,0,0,2,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,656,1944,1378
2025-08-13,3,43,49,4,0,0,11,340,0,-241,0,0,-21,0,947,773,0,1079,1102,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,383,2075,1640
2025-08-13,4,43,49,5,0,0,10,200,0,67,0,0,-21,0,936,761,0,1079,1103,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,243,2064,1925
2025-08-13,5,43,49,7,0,0,10,482,20,-263,63,0,-60,0,819,562,0,1079,1099,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,588,1967,1355
2025-08-13,6,83,49,-32,0,0,10,490,0,-314,78,0,-74,304,746,236,0,1074,1099,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,955,1869,929
2025-08-13,7,0,49,40,0,0,11,319,0,-200,48,0,-52,358,428,-23,0,1094,1111,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,725,1571,897
2025-08-13,8,4,49,46,0,0,12,678,0,-406,80,0,-76,200,177,-329,86,1000,935,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,1048,1226,207
2025-08-13,9,0,49,45,0,0,13,728,0,-548,0,0,-2,758,125,-755,86,1000,935,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1572,1174,-279
2025-08-13,10,0,0,2,0,0,14,677,0,-613,24,15,-6,752,50,-825,86,1116,1039,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,1539,1181,-355
2025-08-13,11,0,0,2,0,0,14,740,0,-635,50,15,-33,777,45,-846,86,817,728,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,1653,877,-733
2025-08-13,12,6,0,-5,0,0,14,597,0,-337,11,15,3,410,46,-673,196,485,285,0,0,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1220,546,-674
2025-08-13,13,0,0,-3,0,0,15,600,0,-469,0,15,16,754,300,-691,596,605,5,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,1950,920,-1092
2025-08-13,14,0,0,0,0,0,15,625,0,-470,25,0,-19,873,224,-853,596,294,-264,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2119,518,-1579
2025-08-13,15,0,0,0,0,0,14,700,50,-416,25,0,-22,977,151,-1099,1083,650,-432,0,0,0,0,0,2,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,2785,851,-1954
2025-08-13,16,0,0,4,0,0,15,709,50,-342,0,0,1,686,223,-817,1010,414,-582,0,0,0,0,0,2,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,2405,687,-1721
2025-08-13,17,12,0,-11,0,0,15,640,25,-164,25,0,-22,455,410,-535,870,431,-446,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,2002,866,-1164
2025-08-13,18,0,0,2,0,0,16,500,50,58,0,0,-4,445,311,-594,1077,431,-635,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,2022,792,-1161
2025-08-13,19,0,0,-3,0,0,16,250,0,36,0,0,0,300,51,-386,1320,677,-628,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1870,728,-969
2025-08-13,20,0,24,21,0,0,16,143,0,-190,0,24,23,525,189,-338,806,677,-130,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1474,914,-602
2025-08-13,21,0,0,3,0,0,15,404,0,-556,0,0,0,640,315,-130,468,979,522,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,1512,1294,-147
2025-08-13,22,0,0,-3,0,0,15,601,0,-657,40,0,-40,323,110,-103,137,1249,1117,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1101,1359,325
2025-08-13,23,0,49,15,0,0,14,566,0,-476,0,0,-1,100,290,179,48,1278,1229,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,714,1617,954
2025-08-13,24,22,25,-37,0,0,12,340,0,-393,0,0,-1,0,750,796,0,1154,1156,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,362,1929,1527
2025-08-14,1,43,49,8,0,0,11,390,0,-658,40,0,-39,200,613,671,0,1226,1228,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,673,1888,1215
2025-08-14,2,43,49,6,0,0,11,140,0,-419,34,0,-35,100,932,946,0,1228,1229,0,0,0,0,0,2,0,0,0,0,0,-10,0,0,0,0,0,1,0,0,0,0,0,0,317,2209,1731
2025-08-14,3,43,49,2,0,0,10,140,5,-120,0,0,-3,0,1335,1239,0,1229,1229,0,0,0,0,0,2,0,0,0,0,0,-11,0,0,0,0,0,1,0,0,0,0,0,0,183,2618,2349
2025-08-14,4,43,49,8,0,0,10,0,14,-94,0,0,3,100,1500,1438,0,1229,1229,0,0,0,0,0,2,0,0,0,0,0,-10,0,0,0,0,0,1,0,0,0,0,0,0,143,2792,2587
2025-08-14,5,43,49,6,0,0,10,0,28,-78,0,0,-1,0,1400,1503,0,1230,1224,0,0,0,0,0,2,0,0,0,0,0,-14,0,0,0,0,0,1,0,0,0,0,0,0,43,2707,2653
2025-08-14,6,93,49,-40,0,0,10,187,161,-150,33,0,-32,229,1506,1346,0,1108,1111,0,0,0,0,0,2,0,0,0,0,0,-13,0,0,0,0,0,1,0,0,0,0,0,0,542,2824,2235
2025-08-14,7,0,49,43,0,0,11,50,35,-258,0,0,0,0,939,1155,0,1207,1212,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,50,2230,2159
2025-08-14,8,0,49,49,0,0,12,193,9,-490,0,0,-1,150,641,734,0,1229,1235,0,0,0,0,0,2,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,343,1928,1533
2025-08-14,9,0,49,54,0,0,14,420,0,-455,0,0,3,95,243,229,0,1229,1229,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,515,1521,1068
2025-08-14,10,0,49,54,0,0,15,513,35,-528,55,0,-55,299,225,-34,0,1129,1129,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,867,1438,585
2025-08-14,11,0,49,49,0,0,15,565,55,-661,50,0,-47,448,174,-160,0,1129,1127,0,0,0,0,0,2,0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,1063,1407,322
2025-08-14,12,0,0,3,0,0,16,978,0,-717,22,0,-18,223,25,-455,0,1129,1122,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,1223,1154,-55
2025-08-14,13,0,0,-2,0,0,17,848,0,-741,22,0,-21,533,25,-554,0,896,890,0,0,0,0,0,2,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,1403,921,-416
2025-08-14,14,0,0,0,0,0,17,839,0,-665,80,0,-72,658,25,-775,0,741,732,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1577,766,-767
2025-08-14,15,0,0,-1,0,0,18,806,40,-733,33,0,-33,759,50,-773,0,551,535,0,0,0,0,0,2,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,1598,641,-992
2025-08-14,16,0,0,4,0,0,18,1073,100,-846,22,0,-18,483,200,-330,141,150,3,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,1719,450,-1175
2025-08-14,17,0,0,0,0,0,19,963,0,-1095,33,0,-33,424,50,-310,437,308,-126,0,0,0,0,0,2,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,1857,358,-1550
2025-08-14,18,0,0,2,0,0,19,830,0,-984,22,0,-21,452,50,-120,428,307,-110,0,0,0,0,0,2,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,1732,357,-1220
2025-08-14,19,0,0,1,0,0,19,440,0,-833,0,0,-2,660,50,-102,128,287,164,0,0,0,0,0,2,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,1228,337,-758
2025-08-14,20,0,0,-1,0,0,18,526,0,-528,22,0,-20,458,50,-349,0,359,367,0,0,0,0,0,2,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1006,409,-517
2025-08-14,21,0,0,1,0,0,18,744,0,-636,55,0,-56,198,50,-187,0,803,806,0,0,0,0,0,2,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,997,853,-56
2025-08-14,22,0,0,-5,0,0,18,290,0,-618,20,0,-23,210,25,132,59,1000,943,0,0,0,0,0,2,0,0,0,0,0,-10,0,0,0,0,0,1,0,0,0,0,0,0,579,1025,440
